5.086307930576716707e+00 4.521880564222936272e+00 3.968562811825263381e+00 3.352833852818827953e+00 3.145103589998444971e+00 2.976818582594614071e+00 2.649393575383927057e+00 2.553579082589498839e+00 2.586226245041189475e+00 2.642259354164971263e+00 2.805856224393827869e+00 3.098016953933196760e+00 3.136266116144708516e+00 3.516707483525038924e+00 3.904925417990859682e+00 4.325572909538251132e+00 4.878343446147412443e+00 5.196243473487471398e+00 5.622092594343750527e+00 5.730048932562692876e+00 5.535851603735005177e+00
3.155266325291757656e+00 2.954981433054373774e+00 3.321198563712379315e+00 3.259458050956408393e+00 2.869204943032376054e+00 2.815885524532766304e+00 2.187541467101506321e+00 2.175354758951605127e+00 1.769191703658210990e+00 1.779184731844887679e+00 1.670150557165205996e+00 1.325602558119914232e+00 1.201106087704213898e+00 1.110804516872085923e+00 1.223026545010863497e+00 9.876549832424934561e-01 1.250569419880906308e+00 1.163633836023903800e+00 1.379666235780004024e+00 1.773180080356296484e+00 1.959778659554439528e+00
